id,segment,sequence
3_706_0.mat,675,4.0
3_707_0.mat,675,5.0
3_708_0.mat,675,6.0
3_709_0.mat,676,1.0
3_710_0.mat,676,2.0
3_711_0.mat,676,3.0
3_712_0.mat,676,4.0
3_713_0.mat,676,5.0
3_714_0.mat,676,6.0
3_715_0.mat,677,1.0
3_716_0.mat,677,2.0
3_717_0.mat,677,3.0
3_718_0.mat,677,4.0
3_719_0.mat,677,5.0
3_720_0.mat,677,6.0
3_721_0.mat,678,1.0
3_722_0.mat,678,2.0
3_723_0.mat,678,3.0
3_724_0.mat,678,4.0
3_725_0.mat,678,5.0
3_726_0.mat,678,6.0
3_727_0.mat,679,1.0
3_728_0.mat,679,2.0
3_729_0.mat,679,3.0
3_730_0.mat,679,4.0
3_731_0.mat,679,5.0
3_732_0.mat,679,6.0
3_733_0.mat,680,1.0
3_734_0.mat,680,2.0
3_735_0.mat,680,3.0
3_736_0.mat,680,4.0
3_737_0.mat,680,5.0
3_738_0.mat,680,6.0
3_739_0.mat,681,1.0
3_740_0.mat,681,2.0
3_741_0.mat,681,3.0
3_742_0.mat,681,4.0
3_743_0.mat,681,5.0
3_744_0.mat,681,6.0
3_745_0.mat,682,1.0
3_746_0.mat,682,2.0
3_747_0.mat,682,3.0
3_748_0.mat,682,4.0
3_749_0.mat,682,5.0
3_750_0.mat,682,6.0
3_751_0.mat,683,1.0
3_752_0.mat,683,2.0
3_753_0.mat,683,3.0
3_754_0.mat,683,4.0
3_755_0.mat,683,5.0
3_756_0.mat,683,6.0
3_757_0.mat,684,1.0
3_758_0.mat,684,2.0
3_759_0.mat,684,3.0
3_760_0.mat,684,4.0
3_761_0.mat,684,5.0
3_762_0.mat,684,6.0
3_763_0.mat,685,1.0
3_764_0.mat,685,2.0
3_765_0.mat,685,3.0
3_766_0.mat,685,4.0
3_767_0.mat,685,5.0
3_768_0.mat,685,6.0
3_769_0.mat,686,1.0
3_770_0.mat,686,2.0
3_771_0.mat,686,3.0
3_772_0.mat,686,4.0
3_773_0.mat,686,5.0
3_774_0.mat,686,6.0
3_775_0.mat,687,1.0
3_776_0.mat,687,2.0
3_777_0.mat,687,3.0
3_778_0.mat,687,4.0
3_779_0.mat,687,5.0
3_780_0.mat,687,6.0
3_781_0.mat,688,1.0
3_782_0.mat,688,2.0
3_783_0.mat,688,3.0
3_784_0.mat,688,4.0
3_785_0.mat,688,5.0
3_786_0.mat,688,6.0
3_787_0.mat,689,1.0
3_788_0.mat,689,2.0
3_789_0.mat,689,3.0
3_790_0.mat,689,4.0
3_791_0.mat,689,5.0
3_792_0.mat,689,6.0
3_793_0.mat,690,1.0
3_794_0.mat,690,2.0
3_795_0.mat,690,3.0
3_796_0.mat,690,4.0
3_797_0.mat,690,5.0
3_798_0.mat,690,6.0
3_799_0.mat,691,1.0
3_800_0.mat,691,2.0
3_801_0.mat,691,3.0
3_802_0.mat,691,4.0
3_803_0.mat,691,5.0
3_804_0.mat,691,6.0
3_805_0.mat,692,1.0
3_806_0.mat,692,2.0
3_807_0.mat,692,3.0
3_808_0.mat,692,4.0
3_809_0.mat,692,5.0
3_810_0.mat,692,6.0
3_811_0.mat,693,1.0
3_812_0.mat,693,2.0
3_813_0.mat,693,3.0
3_814_0.mat,693,4.0
3_815_0.mat,693,5.0
3_816_0.mat,693,6.0
3_817_0.mat,694,1.0
3_818_0.mat,694,2.0
3_819_0.mat,694,3.0
3_820_0.mat,694,4.0
3_821_0.mat,694,5.0
3_822_0.mat,694,6.0
3_823_0.mat,695,1.0
3_824_0.mat,695,2.0
3_825_0.mat,695,3.0
3_826_0.mat,695,4.0
3_827_0.mat,695,5.0
3_828_0.mat,695,6.0
3_829_0.mat,696,1.0
3_830_0.mat,696,2.0
3_831_0.mat,696,3.0
3_832_0.mat,696,4.0
3_833_0.mat,696,5.0
3_834_0.mat,696,6.0
3_835_0.mat,697,1.0
3_836_0.mat,697,2.0
3_837_0.mat,697,3.0
3_838_0.mat,697,4.0
3_839_0.mat,697,5.0
3_840_0.mat,697,6.0
3_841_0.mat,698,1.0
3_842_0.mat,698,2.0
3_843_0.mat,698,3.0
3_844_0.mat,698,4.0
3_845_0.mat,698,5.0
3_846_0.mat,698,6.0
3_847_0.mat,699,1.0
3_848_0.mat,699,2.0
3_849_0.mat,699,3.0
3_850_0.mat,699,4.0
3_851_0.mat,699,5.0
3_852_0.mat,699,6.0
3_853_0.mat,700,1.0
3_854_0.mat,700,2.0
3_855_0.mat,700,3.0
3_856_0.mat,700,4.0
3_857_0.mat,700,5.0
3_858_0.mat,700,6.0
3_859_0.mat,701,1.0
3_860_0.mat,701,2.0
3_861_0.mat,701,3.0
3_862_0.mat,701,4.0
3_863_0.mat,701,5.0
3_864_0.mat,701,6.0
3_865_0.mat,702,1.0
3_866_0.mat,702,2.0
3_867_0.mat,702,3.0
3_868_0.mat,702,4.0
3_869_0.mat,702,5.0
3_870_0.mat,702,6.0
3_871_0.mat,703,1.0
3_872_0.mat,703,2.0
3_873_0.mat,703,3.0
3_874_0.mat,703,4.0
3_875_0.mat,703,5.0
3_876_0.mat,703,6.0
3_877_0.mat,704,1.0
3_878_0.mat,704,2.0
3_879_0.mat,704,3.0
3_880_0.mat,704,4.0
3_881_0.mat,704,5.0
3_882_0.mat,704,6.0
3_883_0.mat,705,1.0
3_884_0.mat,705,2.0
3_885_0.mat,705,3.0
3_886_0.mat,705,4.0
3_887_0.mat,705,5.0
3_888_0.mat,705,6.0
3_889_0.mat,706,1.0
3_890_0.mat,706,2.0
3_891_0.mat,706,3.0
3_892_0.mat,706,4.0
3_893_0.mat,706,5.0
3_894_0.mat,706,6.0
3_895_0.mat,707,1.0
3_896_0.mat,707,2.0
3_897_0.mat,707,3.0
3_898_0.mat,707,4.0
3_899_0.mat,707,5.0
3_900_0.mat,707,6.0
3_901_0.mat,708,1.0
3_902_0.mat,708,2.0
3_903_0.mat,708,3.0
3_904_0.mat,708,4.0
3_905_0.mat,708,5.0
3_906_0.mat,708,6.0
3_907_0.mat,709,1.0
3_908_0.mat,709,2.0
3_909_0.mat,709,3.0
3_910_0.mat,709,4.0
3_911_0.mat,709,5.0
3_912_0.mat,709,6.0
3_913_0.mat,710,1.0
3_914_0.mat,710,2.0
3_915_0.mat,710,3.0
3_916_0.mat,710,4.0
3_917_0.mat,710,5.0
3_918_0.mat,710,6.0
3_919_0.mat,711,1.0
3_920_0.mat,711,2.0
3_921_0.mat,711,3.0
3_922_0.mat,711,4.0
3_923_0.mat,711,5.0
3_924_0.mat,711,6.0
3_925_0.mat,712,1.0
3_926_0.mat,712,2.0
3_927_0.mat,712,3.0
3_928_0.mat,712,4.0
3_929_0.mat,712,5.0
3_930_0.mat,712,6.0
3_931_0.mat,713,1.0
3_932_0.mat,713,2.0
3_933_0.mat,713,3.0
3_934_0.mat,713,4.0
3_935_0.mat,713,5.0
3_936_0.mat,713,6.0
3_937_0.mat,714,1.0
3_938_0.mat,714,2.0
3_939_0.mat,714,3.0
3_940_0.mat,714,4.0
3_941_0.mat,714,5.0
3_942_0.mat,714,6.0
3_943_0.mat,715,1.0
3_944_0.mat,715,2.0
3_945_0.mat,715,3.0
3_946_0.mat,715,4.0
3_947_0.mat,715,5.0
3_948_0.mat,715,6.0
3_949_0.mat,716,1.0
3_950_0.mat,716,2.0
3_951_0.mat,716,3.0
3_952_0.mat,716,4.0
3_953_0.mat,716,5.0
3_954_0.mat,716,6.0
3_955_0.mat,717,1.0
3_956_0.mat,717,2.0
3_957_0.mat,717,3.0
3_958_0.mat,717,4.0
3_959_0.mat,717,5.0
3_960_0.mat,717,6.0
3_961_0.mat,718,1.0
3_962_0.mat,718,2.0
3_963_0.mat,718,3.0
3_964_0.mat,718,4.0
3_965_0.mat,718,5.0
3_966_0.mat,718,6.0
3_967_0.mat,719,1.0
3_968_0.mat,719,2.0
3_969_0.mat,719,3.0
3_970_0.mat,719,4.0
3_971_0.mat,719,5.0
3_972_0.mat,719,6.0
3_973_0.mat,720,1.0
3_974_0.mat,720,2.0
3_975_0.mat,720,3.0
3_976_0.mat,720,4.0
3_977_0.mat,720,5.0
3_978_0.mat,720,6.0
3_979_0.mat,721,1.0
3_980_0.mat,721,2.0
3_981_0.mat,721,3.0
3_982_0.mat,721,4.0
3_983_0.mat,721,5.0
3_984_0.mat,721,6.0
3_985_0.mat,722,1.0
3_986_0.mat,722,2.0
3_987_0.mat,722,3.0
3_988_0.mat,722,4.0
3_989_0.mat,722,5.0
3_990_0.mat,722,6.0
3_991_0.mat,723,1.0
3_992_0.mat,723,2.0
3_993_0.mat,723,3.0
3_994_0.mat,723,4.0
3_995_0.mat,723,5.0
3_996_0.mat,723,6.0
3_997_0.mat,724,1.0
3_998_0.mat,724,2.0
3_999_0.mat,724,3.0
3_1000_0.mat,724,4.0
3_1001_0.mat,724,5.0
3_1002_0.mat,724,6.0
3_1003_0.mat,725,1.0
3_1004_0.mat,725,2.0
3_1005_0.mat,725,3.0
3_1006_0.mat,725,4.0
3_1007_0.mat,725,5.0
3_1008_0.mat,725,6.0
3_1009_0.mat,726,1.0
3_1010_0.mat,726,2.0
3_1011_0.mat,726,3.0
3_1012_0.mat,726,4.0
3_1013_0.mat,726,5.0
3_1014_0.mat,726,6.0
3_1015_0.mat,727,1.0
3_1016_0.mat,727,2.0
3_1017_0.mat,727,3.0
3_1018_0.mat,727,4.0
3_1019_0.mat,727,5.0
3_1020_0.mat,727,6.0
3_1021_0.mat,728,1.0
3_1022_0.mat,728,2.0
3_1023_0.mat,728,3.0
3_1024_0.mat,728,4.0
3_1025_0.mat,728,5.0
3_1026_0.mat,728,6.0
3_1027_0.mat,729,1.0
3_1028_0.mat,729,2.0
3_1029_0.mat,729,3.0
3_1030_0.mat,729,4.0
3_1031_0.mat,729,5.0
3_1032_0.mat,729,6.0
3_1033_0.mat,730,1.0
3_1034_0.mat,730,2.0
3_1035_0.mat,730,3.0
3_1036_0.mat,730,4.0
3_1037_0.mat,730,5.0
3_1038_0.mat,730,6.0
3_1039_0.mat,731,1.0
3_1040_0.mat,731,2.0
3_1041_0.mat,731,3.0
3_1042_0.mat,731,4.0
3_1043_0.mat,731,5.0
3_1044_0.mat,731,6.0
3_1045_0.mat,732,1.0
3_1046_0.mat,732,2.0
3_1047_0.mat,732,3.0
3_1048_0.mat,732,4.0
3_1049_0.mat,732,5.0
3_1050_0.mat,732,6.0
3_1051_0.mat,733,1.0
3_1052_0.mat,733,2.0
3_1053_0.mat,733,3.0
3_1054_0.mat,733,4.0
3_1055_0.mat,733,5.0
3_1056_0.mat,733,6.0
3_1057_0.mat,734,1.0
3_1058_0.mat,734,2.0
3_1059_0.mat,734,3.0
3_1060_0.mat,734,4.0
3_1061_0.mat,734,5.0
3_1062_0.mat,734,6.0
3_1063_0.mat,735,1.0
3_1064_0.mat,735,2.0
3_1065_0.mat,735,3.0
3_1066_0.mat,735,4.0
3_1067_0.mat,735,5.0
3_1068_0.mat,735,6.0
3_1069_0.mat,736,1.0
3_1070_0.mat,736,2.0
3_1071_0.mat,736,3.0
3_1072_0.mat,736,4.0
3_1073_0.mat,736,5.0
3_1074_0.mat,736,6.0
3_1075_0.mat,737,1.0
3_1076_0.mat,737,2.0
3_1077_0.mat,737,3.0
3_1078_0.mat,737,4.0
3_1079_0.mat,737,5.0
3_1080_0.mat,737,6.0
3_1081_0.mat,738,1.0
3_1082_0.mat,738,2.0
3_1083_0.mat,738,3.0
3_1084_0.mat,738,4.0
3_1085_0.mat,738,5.0
3_1086_0.mat,738,6.0
3_1087_0.mat,739,1.0
3_1088_0.mat,739,2.0
3_1089_0.mat,739,3.0
3_1090_0.mat,739,4.0
3_1091_0.mat,739,5.0
3_1092_0.mat,739,6.0
3_1093_0.mat,740,1.0
3_1094_0.mat,740,2.0
3_1095_0.mat,740,3.0
3_1096_0.mat,740,4.0
3_1097_0.mat,740,5.0
3_1098_0.mat,740,6.0
3_1099_0.mat,741,1.0
3_1100_0.mat,741,2.0
3_1101_0.mat,741,3.0
3_1102_0.mat,741,4.0
3_1103_0.mat,741,5.0
3_1104_0.mat,741,6.0
3_1105_0.mat,742,1.0
3_1106_0.mat,742,2.0
3_1107_0.mat,742,3.0
3_1108_0.mat,742,4.0
3_1109_0.mat,742,5.0
3_1110_0.mat,742,6.0
3_1111_0.mat,743,1.0
3_1112_0.mat,743,2.0
3_1113_0.mat,743,3.0
3_1114_0.mat,743,4.0
3_1115_0.mat,743,5.0
3_1116_0.mat,743,6.0
3_1117_0.mat,744,1.0
3_1118_0.mat,744,2.0
3_1119_0.mat,744,3.0
3_1120_0.mat,744,4.0
3_1121_0.mat,744,5.0
3_1122_0.mat,744,6.0
3_1123_0.mat,745,1.0
3_1124_0.mat,745,2.0
3_1125_0.mat,745,3.0
3_1126_0.mat,745,4.0
3_1127_0.mat,745,5.0
3_1128_0.mat,745,6.0
3_1129_0.mat,746,1.0
3_1130_0.mat,746,2.0
3_1131_0.mat,746,3.0
3_1132_0.mat,746,4.0
3_1133_0.mat,746,5.0
3_1134_0.mat,746,6.0
3_1135_0.mat,747,1.0
3_1136_0.mat,747,2.0
3_1137_0.mat,747,3.0
3_1138_0.mat,747,4.0
3_1139_0.mat,747,5.0
3_1140_0.mat,747,6.0
3_1141_0.mat,748,1.0
3_1142_0.mat,748,2.0
3_1143_0.mat,748,3.0
3_1144_0.mat,748,4.0
3_1145_0.mat,748,5.0
3_1146_0.mat,748,6.0
3_1147_0.mat,749,1.0
3_1148_0.mat,749,2.0
3_1149_0.mat,749,3.0
3_1150_0.mat,749,4.0
3_1151_0.mat,749,5.0
3_1152_0.mat,749,6.0
3_1153_0.mat,750,1.0
3_1154_0.mat,750,2.0
3_1155_0.mat,750,3.0
3_1156_0.mat,750,4.0
3_1157_0.mat,750,5.0
3_1158_0.mat,750,6.0
3_1159_0.mat,751,1.0
3_1160_0.mat,751,2.0
3_1161_0.mat,751,3.0
3_1162_0.mat,751,4.0
3_1163_0.mat,751,5.0
3_1164_0.mat,751,6.0
3_1165_0.mat,752,1.0
3_1166_0.mat,752,2.0
3_1167_0.mat,752,3.0
3_1168_0.mat,752,4.0
3_1169_0.mat,752,5.0
3_1170_0.mat,752,6.0
3_1171_0.mat,753,1.0
3_1172_0.mat,753,2.0
3_1173_0.mat,753,3.0
3_1174_0.mat,753,4.0
3_1175_0.mat,753,5.0
3_1176_0.mat,753,6.0
3_1177_0.mat,754,1.0
3_1178_0.mat,754,2.0
3_1179_0.mat,754,3.0
3_1180_0.mat,754,4.0
3_1181_0.mat,754,5.0
3_1182_0.mat,754,6.0
3_1183_0.mat,755,1.0
3_1184_0.mat,755,2.0
3_1185_0.mat,755,3.0
3_1186_0.mat,755,4.0
3_1187_0.mat,755,5.0
3_1188_0.mat,755,6.0
3_1189_0.mat,756,1.0
3_1190_0.mat,756,2.0
3_1191_0.mat,756,3.0
3_1192_0.mat,756,4.0
3_1193_0.mat,756,5.0
3_1194_0.mat,756,6.0
3_1195_0.mat,757,1.0
3_1196_0.mat,757,2.0
3_1197_0.mat,757,3.0
3_1198_0.mat,757,4.0
3_1199_0.mat,757,5.0
3_1200_0.mat,757,6.0
3_1201_0.mat,758,1.0
3_1202_0.mat,758,2.0
3_1203_0.mat,758,3.0
3_1204_0.mat,758,4.0
3_1205_0.mat,758,5.0
3_1206_0.mat,758,6.0
3_1207_0.mat,759,1.0
3_1208_0.mat,759,2.0
3_1209_0.mat,759,3.0
3_1210_0.mat,759,4.0
3_1211_0.mat,759,5.0
3_1212_0.mat,759,6.0
3_1213_0.mat,760,1.0
3_1214_0.mat,760,2.0
3_1215_0.mat,760,3.0
3_1216_0.mat,760,4.0
3_1217_0.mat,760,5.0
3_1218_0.mat,760,6.0
3_1219_0.mat,761,1.0
3_1220_0.mat,761,2.0
3_1221_0.mat,761,3.0
3_1222_0.mat,761,4.0
3_1223_0.mat,761,5.0
3_1224_0.mat,761,6.0
3_1225_0.mat,762,1.0
3_1226_0.mat,762,2.0
3_1227_0.mat,762,3.0
3_1228_0.mat,762,4.0
3_1229_0.mat,762,5.0
3_1230_0.mat,762,6.0
3_1231_0.mat,763,1.0
3_1232_0.mat,763,2.0
3_1233_0.mat,763,3.0
3_1234_0.mat,763,4.0
3_1235_0.mat,763,5.0
3_1236_0.mat,763,6.0
3_1237_0.mat,764,1.0
3_1238_0.mat,764,2.0
3_1239_0.mat,764,3.0
3_1240_0.mat,764,4.0
3_1241_0.mat,764,5.0
3_1242_0.mat,764,6.0
3_1243_0.mat,765,1.0
3_1244_0.mat,765,2.0
3_1245_0.mat,765,3.0
3_1246_0.mat,765,4.0
3_1247_0.mat,765,5.0
3_1248_0.mat,765,6.0
3_1249_0.mat,766,1.0
3_1250_0.mat,766,2.0
3_1251_0.mat,766,3.0
3_1252_0.mat,766,4.0
3_1253_0.mat,766,5.0
3_1254_0.mat,766,6.0
3_1255_0.mat,767,1.0
3_1256_0.mat,767,2.0
3_1257_0.mat,767,3.0
3_1258_0.mat,767,4.0
3_1259_0.mat,767,5.0
3_1260_0.mat,767,6.0
3_1261_0.mat,768,1.0
3_1262_0.mat,768,2.0
3_1263_0.mat,768,3.0
3_1264_0.mat,768,4.0
3_1265_0.mat,768,5.0
3_1266_0.mat,768,6.0
3_1267_0.mat,769,1.0
3_1268_0.mat,769,2.0
3_1269_0.mat,769,3.0
3_1270_0.mat,769,4.0
3_1271_0.mat,769,5.0
3_1272_0.mat,769,6.0
3_1273_0.mat,770,1.0
3_1274_0.mat,770,2.0
3_1275_0.mat,770,3.0
3_1276_0.mat,770,4.0
3_1277_0.mat,770,5.0
3_1278_0.mat,770,6.0
3_1279_0.mat,771,1.0
3_1280_0.mat,771,2.0
3_1281_0.mat,771,3.0
3_1282_0.mat,771,4.0
3_1283_0.mat,771,5.0
3_1284_0.mat,771,6.0
3_1285_0.mat,772,1.0
3_1286_0.mat,772,2.0
3_1287_0.mat,772,3.0
3_1288_0.mat,772,4.0
3_1289_0.mat,772,5.0
3_1290_0.mat,772,6.0
3_1291_0.mat,773,1.0
3_1292_0.mat,773,2.0
3_1293_0.mat,773,3.0
3_1294_0.mat,773,4.0
3_1295_0.mat,773,5.0
3_1296_0.mat,773,6.0
3_1297_0.mat,774,1.0
3_1298_0.mat,774,2.0
3_1299_0.mat,774,3.0
3_1300_0.mat,774,4.0
3_1301_0.mat,774,5.0
3_1302_0.mat,774,6.0
3_1303_0.mat,775,1.0
3_1304_0.mat,775,2.0
3_1305_0.mat,775,3.0
3_1306_0.mat,775,4.0
3_1307_0.mat,775,5.0
3_1308_0.mat,775,6.0
3_1309_0.mat,776,1.0
3_1310_0.mat,776,2.0
3_1311_0.mat,776,3.0
3_1312_0.mat,776,4.0
3_1313_0.mat,776,5.0
3_1314_0.mat,776,6.0
3_1315_0.mat,777,1.0
3_1316_0.mat,777,2.0
3_1317_0.mat,777,3.0
3_1318_0.mat,777,4.0
3_1319_0.mat,777,5.0
3_1320_0.mat,777,6.0
3_1321_0.mat,778,1.0
3_1322_0.mat,778,2.0
3_1323_0.mat,778,3.0
3_1324_0.mat,778,4.0
3_1325_0.mat,778,5.0
3_1326_0.mat,778,6.0
3_1327_0.mat,779,1.0
3_1328_0.mat,779,2.0
3_1329_0.mat,779,3.0
3_1330_0.mat,779,4.0
3_1331_0.mat,779,5.0
3_1332_0.mat,779,6.0
3_1333_0.mat,780,1.0
3_1334_0.mat,780,2.0
3_1335_0.mat,780,3.0
3_1336_0.mat,780,4.0
3_1337_0.mat,780,5.0
3_1338_0.mat,780,6.0
3_1339_0.mat,781,1.0
3_1340_0.mat,781,2.0
3_1341_0.mat,781,3.0
3_1342_0.mat,781,4.0
3_1343_0.mat,781,5.0
3_1344_0.mat,781,6.0
3_1345_0.mat,782,1.0
3_1346_0.mat,782,2.0
3_1347_0.mat,782,3.0
3_1348_0.mat,782,4.0
3_1349_0.mat,782,5.0
3_1350_0.mat,782,6.0
3_1351_0.mat,783,1.0
3_1352_0.mat,783,2.0
3_1353_0.mat,783,3.0
3_1354_0.mat,783,4.0
3_1355_0.mat,783,5.0
3_1356_0.mat,783,6.0
3_1357_0.mat,784,1.0
3_1358_0.mat,784,2.0
3_1359_0.mat,784,3.0
3_1360_0.mat,784,4.0
3_1361_0.mat,784,5.0
3_1362_0.mat,784,6.0
3_1363_0.mat,785,1.0
3_1364_0.mat,785,2.0
3_1365_0.mat,785,3.0
3_1366_0.mat,785,4.0
3_1367_0.mat,785,5.0
3_1368_0.mat,785,6.0
3_1369_0.mat,786,1.0
3_1370_0.mat,786,2.0
3_1371_0.mat,786,3.0
3_1372_0.mat,786,4.0
3_1373_0.mat,786,5.0
3_1374_0.mat,786,6.0
3_1375_0.mat,787,1.0
3_1376_0.mat,787,2.0
3_1377_0.mat,787,3.0
3_1378_0.mat,787,4.0
3_1379_0.mat,787,5.0
3_1380_0.mat,787,6.0
3_1381_0.mat,788,1.0
3_1382_0.mat,788,2.0
3_1383_0.mat,788,3.0
3_1384_0.mat,788,4.0
3_1385_0.mat,788,5.0
3_1386_0.mat,788,6.0
3_1387_0.mat,789,1.0
3_1388_0.mat,789,2.0
3_1389_0.mat,789,3.0
3_1390_0.mat,789,4.0
3_1391_0.mat,789,5.0
3_1392_0.mat,789,6.0
3_1393_0.mat,790,1.0
3_1394_0.mat,790,2.0
3_1395_0.mat,790,3.0
3_1396_0.mat,790,4.0
3_1397_0.mat,790,5.0
3_1398_0.mat,790,6.0
3_1399_0.mat,791,1.0
3_1400_0.mat,791,2.0
3_1401_0.mat,791,3.0
3_1402_0.mat,791,4.0
3_1403_0.mat,791,5.0
3_1404_0.mat,791,6.0
3_1405_0.mat,792,1.0
3_1406_0.mat,792,2.0
3_1407_0.mat,792,3.0
3_1408_0.mat,792,4.0
3_1409_0.mat,792,5.0
3_1410_0.mat,792,6.0
3_1411_0.mat,793,1.0
3_1412_0.mat,793,2.0
3_1413_0.mat,793,3.0
3_1414_0.mat,793,4.0
3_1415_0.mat,793,5.0
3_1416_0.mat,793,6.0
3_1417_0.mat,794,1.0
3_1418_0.mat,794,2.0
3_1419_0.mat,794,3.0
3_1420_0.mat,794,4.0
3_1421_0.mat,794,5.0
3_1422_0.mat,794,6.0
3_1423_0.mat,795,1.0
3_1424_0.mat,795,2.0
3_1425_0.mat,795,3.0
3_1426_0.mat,795,4.0
3_1427_0.mat,795,5.0
3_1428_0.mat,795,6.0
3_1429_0.mat,796,1.0
3_1430_0.mat,796,2.0
3_1431_0.mat,796,3.0
3_1432_0.mat,796,4.0
3_1433_0.mat,796,5.0
3_1434_0.mat,796,6.0
3_1435_0.mat,797,1.0
3_1436_0.mat,797,2.0
3_1437_0.mat,797,3.0
3_1438_0.mat,797,4.0
3_1439_0.mat,797,5.0
3_1440_0.mat,797,6.0
3_1441_0.mat,798,1.0
3_1442_0.mat,798,2.0
3_1443_0.mat,798,3.0
3_1444_0.mat,798,4.0
3_1445_0.mat,798,5.0
3_1446_0.mat,798,6.0
3_1447_0.mat,799,1.0
3_1448_0.mat,799,2.0
3_1449_0.mat,799,3.0
3_1450_0.mat,799,4.0
3_1451_0.mat,799,5.0
3_1452_0.mat,799,6.0
3_1453_0.mat,800,1.0
3_1454_0.mat,800,2.0
3_1455_0.mat,800,3.0
3_1456_0.mat,800,4.0
3_1457_0.mat,800,5.0
3_1458_0.mat,800,6.0
3_1459_0.mat,801,1.0
3_1460_0.mat,801,2.0
3_1461_0.mat,801,3.0
3_1462_0.mat,801,4.0
3_1463_0.mat,801,5.0
3_1464_0.mat,801,6.0
3_1465_0.mat,802,1.0
3_1466_0.mat,802,2.0
3_1467_0.mat,802,3.0
3_1468_0.mat,802,4.0
3_1469_0.mat,802,5.0
3_1470_0.mat,802,6.0
3_1471_0.mat,803,1.0
3_1472_0.mat,803,2.0
3_1473_0.mat,803,3.0
3_1474_0.mat,803,4.0
3_1475_0.mat,803,5.0
3_1476_0.mat,803,6.0
3_1477_0.mat,804,1.0
3_1478_0.mat,804,2.0
3_1479_0.mat,804,3.0
3_1480_0.mat,804,4.0
3_1481_0.mat,804,5.0
3_1482_0.mat,804,6.0
3_1483_0.mat,805,1.0
3_1484_0.mat,805,2.0
3_1485_0.mat,805,3.0
3_1486_0.mat,805,4.0
3_1487_0.mat,805,5.0
3_1488_0.mat,805,6.0
3_1489_0.mat,806,1.0
3_1490_0.mat,806,2.0
3_1491_0.mat,806,3.0
3_1492_0.mat,806,4.0
3_1493_0.mat,806,5.0
3_1494_0.mat,806,6.0
3_1495_0.mat,807,1.0
3_1496_0.mat,807,2.0
3_1497_0.mat,807,3.0
3_1498_0.mat,807,4.0
3_1499_0.mat,807,5.0
3_1500_0.mat,807,6.0
3_1501_0.mat,808,1.0
3_1502_0.mat,808,2.0
3_1503_0.mat,808,3.0
3_1504_0.mat,808,4.0
3_1505_0.mat,808,5.0
3_1506_0.mat,808,6.0
3_1507_0.mat,809,1.0
3_1508_0.mat,809,2.0
3_1509_0.mat,809,3.0
3_1510_0.mat,809,4.0
3_1511_0.mat,809,5.0
3_1512_0.mat,809,6.0
3_1513_0.mat,810,1.0
3_1514_0.mat,810,2.0
3_1515_0.mat,810,3.0
3_1516_0.mat,810,4.0
3_1517_0.mat,810,5.0
3_1518_0.mat,810,6.0
3_1519_0.mat,811,1.0
3_1520_0.mat,811,2.0
3_1521_0.mat,811,3.0
3_1522_0.mat,811,4.0
3_1523_0.mat,811,5.0
3_1524_0.mat,811,6.0
3_1525_0.mat,812,1.0
3_1526_0.mat,812,2.0
3_1527_0.mat,812,3.0
3_1528_0.mat,812,4.0
3_1529_0.mat,812,5.0
3_1530_0.mat,812,6.0
3_1531_0.mat,813,1.0
3_1532_0.mat,813,2.0
3_1533_0.mat,813,3.0
3_1534_0.mat,813,4.0
3_1535_0.mat,813,5.0
3_1536_0.mat,813,6.0
3_1537_0.mat,814,1.0
3_1538_0.mat,814,2.0
3_1539_0.mat,814,3.0
3_1540_0.mat,814,4.0
3_1541_0.mat,814,5.0
3_1542_0.mat,814,6.0
3_1543_0.mat,815,1.0
3_1544_0.mat,815,2.0
3_1545_0.mat,815,3.0
3_1546_0.mat,815,4.0
3_1547_0.mat,815,5.0
3_1548_0.mat,815,6.0
3_1549_0.mat,816,1.0
3_1550_0.mat,816,2.0
3_1551_0.mat,816,3.0
3_1552_0.mat,816,4.0
3_1553_0.mat,816,5.0
3_1554_0.mat,816,6.0
3_1555_0.mat,817,1.0
3_1556_0.mat,817,2.0
3_1557_0.mat,817,3.0
3_1558_0.mat,817,4.0
3_1559_0.mat,817,5.0
3_1560_0.mat,817,6.0
3_1561_0.mat,818,1.0
3_1562_0.mat,818,2.0
3_1563_0.mat,818,3.0
3_1564_0.mat,818,4.0
3_1565_0.mat,818,5.0
3_1566_0.mat,818,6.0
3_1567_0.mat,819,1.0
3_1568_0.mat,819,2.0
3_1569_0.mat,819,3.0
3_1570_0.mat,819,4.0
3_1571_0.mat,819,5.0
3_1572_0.mat,819,6.0
3_1573_0.mat,820,1.0
3_1574_0.mat,820,2.0
3_1575_0.mat,820,3.0
3_1576_0.mat,820,4.0
3_1577_0.mat,820,5.0
3_1578_0.mat,820,6.0
3_1579_0.mat,821,1.0
3_1580_0.mat,821,2.0
3_1581_0.mat,821,3.0
3_1582_0.mat,821,4.0
3_1583_0.mat,821,5.0
3_1584_0.mat,821,6.0
3_1585_0.mat,822,1.0
3_1586_0.mat,822,2.0
3_1587_0.mat,822,3.0
3_1588_0.mat,822,4.0
3_1589_0.mat,822,5.0
3_1590_0.mat,822,6.0
3_1591_0.mat,823,1.0
3_1592_0.mat,823,2.0
3_1593_0.mat,823,3.0
3_1594_0.mat,823,4.0
3_1595_0.mat,823,5.0
3_1596_0.mat,823,6.0
3_1597_0.mat,824,1.0
